ccmaName,ccbaMnm1,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaKdcd,ccbaCtcd,ccbaAsno,ccbaCncl,ccbaCpno,longitude,latitude,gcodeName,bcodeName,mcodeName,scodeName,ccbaLcad,ccceName,b_class,b_reason,has_coord,grade_w
국가민속문화유산,경주 양동마을 안락정,경북,경주시,이＊＊＊,18,37,0000820000000,N,1483700820000,129.255212982279,35.9973516516887,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 경주시 강동면 양동마을길 92-19 (양동리)]]>,조선 영조 52년(1776),B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,경주 양동마을 강학당,경북,경주시,정＊＊＊,18,37,0000830000000,N,1483700830000,129.255019336298,35.9995618581543,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 강동면 양동마을길 138-9 (양동리)]]>,조선 고종 7년(1870),B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,영덕 충효당 종택,경북,영덕군,이＊＊＊,18,37,0001680000000,N,1483701680000,129.36544970007,36.5536893188868,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 인량6길 48 (인량리)]]>,조선 선조,B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,모포줄,경북,포항시,모포리마을,18,37,0001870000000,N,1483701870000,129.5183175,35.9305148,유물,기타종교공예,,,<![CDATA[경상북도 포항시 남구 동해안로 4002-7 (장기면)]]>,조선시대 초기,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,2.0
국가민속문화유산,경주 양동마을,경북,경주시,경주시,18,37,0001890000000,N,1483701890000,129.253888519109,36.0029049594657,유적건조물,주거생활,주거건축,마을,<![CDATA[경북 경주시 강동면 양동리]]>,조선시대 초기,B4,전통마을 (이름 기준),Y,2.0
국가민속문화유산,영덕 안동권씨 옥천재사,경북,영덕군,권＊＊＊,18,37,0002600000000,N,1483702600000,129.321978646258,36.5972739682846,유적건조물,주거생활,조경건축,누정,<![CDATA[경상북도 영덕군 장육사길  363(창수면) ]]>,,B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,영덕 난고종택,경북,영덕군,남＊＊＊,18,37,0002710000000,N,1483702710000,129.376234462458,36.5413659243507,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 원구1길 13-11 (영해면, 영해난종가)]]>",,B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,영덕 무안박씨 무의공파 종택,경북,영덕군,무＊＊＊,18,37,0002860000000,N,1483702860000,129.409175988936,36.5101345162193,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 도곡길 17-4 (축산면, 영덕 무안박씨 무의공파 종택)]]>",,B1,가옥·누정·서원·향교,Y,2.0
국가민속문화유산,영덕 괴시마을,경북,영덕군,영덕군,18,37,0003010000000,N,1483703010000,0,0,유적건조물,주거생활,주거건축,마을,<![CDATA[경상북도 영덕군 호지마을1길 18-3 (영해면)]]>,조선시대,B4,전통마을 (이름 기준),N,2.0
국가민속문화유산,영덕 무안박씨 희암재사,경북,영덕군,무＊＊＊,18,37,0003040000000,N,1483703040000,0,0,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 숯골4길 248 (창수면, 덕후루)]]>",조선시대,B1,가옥·누정·서원·향교,N,2.0
시도유형문화유산,손소선생분재기,경북,경주시,손＊＊＊,21,37,0000140000000,N,2113700140000,129.2535866,36.0038098,기록유산,문서류,민간문서,분재기류,<![CDATA[경상북도  경주시]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,삼릉계곡마애관음보살상,경북,경주시,경주시,21,37,0000190000000,N,2113700190000,129.2212157,35.7962058,유물,불교조각,석조,보살상,<![CDATA[경북 경주시 남산순환로 341-126 (배동)]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,삼릉계곡선각육존불,경북,경주시,경주시,21,37,0000210000000,N,2113700210000,129.2212157,35.7962058,유물,불교조각,석조,불상,<![CDATA[경북 경주시 남산순환로 341-126 (배동)]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주남산입곡석불두,경북,경주시,경주시,21,37,0000940000000,N,2113700940000,129.2096793,35.7938044,유물,불교조각,석조,불상,<![CDATA[경북 경주시 배동 산86-3번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주동천동사방불탑신석,경북,경주시,경주시,21,37,0000950000000,N,2113700950000,129.224765122941,35.8570595521637,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 동천동 770-3번지]]>,,B2,석조물,Y,1.5
시도유형문화유산,성덕왕릉귀부,경북,경주시,경주시,21,37,0000960000000,N,2113700960000,129.2804117,35.7864155,유물,불교조각,석조,귀부이수,<![CDATA[경북 경주시 조양동 666번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,분황사화쟁국사비부,경북,경주시,분황사,21,37,0000970000000,N,2113700970000,129.2371812,35.8367299,기록유산,서각류,금석각류,비,<![CDATA[경북 경주시 구황동 313번지]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,경주침식곡석불좌상,경북,경주시,경주시,21,37,0001120000000,N,2113701120000,129.232287,35.765412,유물,불교조각,석조,불상,<![CDATA[경북 경주시 내남면 노곡리 산125-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주열암곡석불좌상,경북,경주시,경주시,21,37,0001130000000,N,2113701130000,129.2347093,35.7647416,유물,불교조각,석조,불상,<![CDATA[경북 경주시 내남면 노곡리 산123번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주약수계곡마애입불상,경북,경주시,경주시,21,37,0001140000000,N,2113701140000,129.2215651,35.777584,유물,불교조각,석조,불상,<![CDATA[경북 경주시 내남면 용장리 산1-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,불영사삼층석탑,경북,울진군,대한불교조계종 불영사,21,37,0001350000000,N,2113701350000,129.2736077,36.9409496,유적건조물,종교신앙,불교,탑,"<![CDATA[경상북도 울진군 불영사길 48 (금강송면, 불영사)]]>",,B2,석조물,Y,1.5
시도유형문화유산,장육사대웅전,경북,영덕군,장육사,21,37,0001380000000,N,2113701380000,129.301142701632,36.5987731616863,유적건조물,종교신앙,불교,불전,<![CDATA[경북 영덕군 창수면 장육사1길 172 (갈천리)]]>,,B1,사찰·불전·교회 등 경내 건축,Y,1.5
시도유형문화유산,영해난고종가문서,경북,영덕군,한국국학진흥원,21,37,0001480000000,N,2113701480000,129.376225,36.541351,기록유산,문서류,,,<![CDATA[경북 영덕군 영해면 원구1길 13-11 (원구리)]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,삼릉계곡마애석가여래좌상,경북,경주시,경주시,21,37,0001580000000,N,2113701580000,129.2212157,35.7962058,유물,불교조각,석조,불상,<![CDATA[경북 경주시 남산순환로 341-126 (배동)]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,삼릉계곡선각여래좌상,경북,경주시,경주시,21,37,0001590000000,N,2113701590000,129.2212157,35.7962058,유물,불교조각,석조,불상,<![CDATA[경북 경주시 남산순환로 341-126 (배동)]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주향교,경북,경주시,경주향교,21,37,0001910000000,N,2113701910000,129.2169491,35.8313223,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 경주시 교동 17-1번지]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,보리사마애석불,경북,경주시,보리사,21,37,0001930000000,N,2113701930000,129.2364752,35.8120411,유물,불교조각,석조,불상,<![CDATA[경북 경주시 배반동 산66-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주동천동마애삼존불좌상,경북,경주시,백률사,21,37,0001940000000,N,2113701940000,129.232461299622,35.8601783268398,유물,불교조각,석조,불상,<![CDATA[경북 경주시 동천동 산4번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,경주배리윤을곡마애불좌상,경북,경주시,경주시,21,37,0001950000000,N,2113701950000,129.225741,35.8054943,유물,불교조각,석조,불상,<![CDATA[경북 경주시 배동 산72-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,영지석불좌상,경북,경주시,경주시,21,37,0002040000000,N,2113702040000,129.307087041811,35.7630378632382,유물,불교조각,석조,불상,<![CDATA[경북 경주시 외동읍 괘릉리 1297-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,기림사삼층석탑,경북,경주시,기림사,21,37,0002050000000,N,2113702050000,129.3971458,35.8391182,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 양북면 호암리 419번지]]>,,B2,석조물,Y,1.5
시도유형문화유산,백운대마애불입상,경북,경주시,경주시,21,37,0002060000000,N,2113702060000,129.243505207843,35.7378926872121,유물,불교조각,석조,불상,<![CDATA[경북 경주시 내남면 내외로 1090-80 (명계리)]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,이씨삼강묘비,경북,경주시,이＊＊＊,21,37,0002230000000,N,2113702230000,129.252185530976,36.0441726781853,기록유산,서각류,금석각류,비,<![CDATA[경북 경주시 강동면 다산리 산58-1번지]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,익재집책판,경북,경주시,이＊＊＊,21,37,0002330000000,N,2113702330000,129.209137,36.0099051,기록유산,서각류,목판각류,판목류,<![CDATA[경상북도  경주시]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,영일 칠포리 암각화군,경북,포항시,포항시,21,37,0002490000000,N,2113702490000,129.388692965051,36.1413498757332,유물,일반조각,암벽조각,암각화,<![CDATA[경북 포항시 북구 흥해읍 칠포리 201번지 외]]>,청동기,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,육의당,경북,경주시,최＊＊＊,21,37,0002630000000,N,2113702630000,129.279856657449,35.7296204064691,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 외동읍 제내길 245 (제내리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,삼괴정,경북,경주시,청안이씨문중,21,37,0002680000000,N,2113702680000,129.251781435931,36.0446715409157,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 경주시 강동면 삼괴정길 14-19 (다산리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,최진립전적및유품,경북,경주시,최＊＊＊,21,37,0002800000000,N,2113702800000,129.1960088,35.7528654,기록유산,,,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,경수당종택,경북,영덕군,박＊＊＊,21,37,0002970000000,N,2113702970000,129.376547421101,36.5399930237082,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 원구길 28-13 (원구리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,남성재,경북,포항시,영일정씨형양공파,21,37,0003020000000,N,2113703020000,129.35267164742,35.9735691414665,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 포항시 남구 남성안길 18-16 (대송면)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,감산사석조비로자나불좌상,경북,경주시,감＊＊＊,21,37,0003180000000,N,2113703180000,129.3370834,35.766406,유물,불교조각,석조,불상,<![CDATA[경북 경주시 외동읍 괘릉리 6-2번지]]>,미상,B2,야외 석불·마애불·암각화,Y,1.5
시도유형문화유산,영해인량리주씨종택고문서,경북,영덕군,주경호,21,37,0003470000000,N,2113703470000,129.3677202,36.55377,기록유산,문서류,문서류,문서류,<![CDATA[경북 영덕군 창수면 인량5길 45-4 (인량리)]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,평해북천교비,경북,울진군,울진군,21,37,0003610000000,N,2113703610000,129.464713035362,36.7486375939334,기록유산,서각류,금석각류,비,<![CDATA[경상북도 울진군 기성면 구산리 366-1 기성로 59-1 옆]]>,선조36년(1603년),EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,김언신 관련 고문서,경북,포항시,한국국학진흥원,21,37,0003640000000,N,2113703640000,129.2080958,36.069989,기록유산,문서류,민간문서,명문류,"<![CDATA[경상북도 안동시 퇴계로 1997 (도산면, 한국국학진흥원)]]>",,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,포항 보경사 서운암 후불탱화 및 신중탱화,경북,포항시,보＊＊＊,21,37,0003670000000,N,2113703670000,129.3154907,36.2527123,유물,불교회화,탱화,기타,<![CDATA[경상북도  포항시]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,영덕 우계당 소장 고지도,경북,영덕군,박＊＊＊,21,37,0003750000000,N,2113703750000,0,0,유물,과학기술,천문지리기구,지리,<![CDATA[경상북도  영덕군]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,문원공 회재 이언적 신도비,경북,경주시,옥＊＊＊,21,37,0003760000100,N,2113703760100,0,0,기록유산,서각류,금석각류,비,<![CDATA[경상북도  경주시]]>,,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,문원공 회재 이언적 신도비,경북,포항시,여강이씨존모회,21,37,0003760000200,N,2113703760200,129.2872626,36.0416729,기록유산,서각류,금석각류,비,<![CDATA[경상북도 포항시 남구 연일읍 달전리 산 81]]>,조선시대,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,"양민공 손소 및 정부인 류씨의 묘비, 석인상",경북,포항시,경주손씨종친회,21,37,0003900000000,N,2113703900000,129.2854508,36.0416598,유물,일반조각,능묘조각,기타,<![CDATA[경상북도 포항시 남구 연일읍 달전리 산 80-3]]>,조선시대,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,"경절공 손중돈 및 정부인 최씨의 묘비, 석인상",경북,포항시,경주손씨종친회,21,37,0003910000100,N,2113703910100,0,0,유적건조물,무덤,무덤,기타,<![CDATA[경상북도 포항시 남구 자명로321번길 104-12 (연일읍)]]>,조선시대,B3,고분·유적지·가마·봉수,N,1.5
시도유형문화유산,"경절공 손중돈 정부인 홍씨의 묘갈, 석인상",경북,포항시,경주손씨종친회,21,37,0003910000200,N,2113703910200,129.2897164,36.0445155,유물,일반조각,능묘조각,기타,<![CDATA[경상북도 포항시 남구 연일읍 달전리 산 84]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,울진장씨고산성파소장고문서,경북,울진군,한＊＊＊,21,37,0003950000000,N,2113703950000,129.4002612,36.9937061,기록유산,문서류,문서류,문서류,<![CDATA[경상북도  울진군]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,장백손교지,경북,울진군,한＊＊＊,21,37,0003960000000,N,2113703960000,129.400381,36.9934982,기록유산,문서류,관부문서,증빙류,<![CDATA[경상북도  울진군]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,울진 불영사 불패,경북,울진군,대한불교조계종 불영사,21,37,0003980000000,N,2113703980000,129.2724853,36.9403295,유물,불교조각,목조,,"<![CDATA[경상북도 울진군 불영사길 48 (금강송면, 불영사)]]>",숙종 4년(1678년),EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,경주이씨 양월문중 소장고문서 및 전적,경북,경주시,경＊＊＊,21,37,0004010000000,N,2113704010000,0,0,기록유산,문서류,관부문서,소지류,<![CDATA[경상북도  경주시]]>,,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,포항 대성사 소장 금동여래좌상,경북,포항시,대성사,21,37,0004090000000,N,2113704090000,129.3493496,36.0355264,유물,불교조각,금속조,불상,"<![CDATA[경상북도 포항시 북구 용흥로 95-17 (용흥동, 대성사)]]>",,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,신라 경순왕 영정,경북,경주시,신라숭혜전보존회,21,37,0004100000000,N,2113704100000,0,0,유물,일반회화,인물화,초상화,"<![CDATA[경상북도 경주시 포석로 1050 (황남동, (국립경주박물관 보관)) 39-11]]>",,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,포항 합천이씨 전서공파 소장 유물,경북,포항시,이＊＊＊,21,37,0004140000000,N,2113704140000,129.3201929,36.0076374,기록유산,전적류,전적류,전적류,<![CDATA[경상북도  포항시]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.5
시도유형문화유산,울진 불영사 신중탱화,경북,울진군,대한불교조계종 불영사,21,37,0004230000000,N,2113704230000,129.2724853,36.9403295,유물,불교회화,탱화,기타,"<![CDATA[경상북도 울진군 불영사길 48 (금강송면, 불영사)]]>",11년(1860년),EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도유형문화유산,울진 대풍헌 현판 일괄,경북,울진군,구＊＊＊,21,37,0004410000000,N,2113704410000,0,0,기록유산,서각류,목판각류,현판류,<![CDATA[경상북도  울진군]]>,1851-1906,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,불국사 당간지주,경북,경주시,불국사,21,37,0004460000000,N,2113704460000,129.331727672155,35.7894333924639,유적건조물,종교신앙,불교,당간,"<![CDATA[경상북도 경주시 불국로 385 (진현동, 불국사)]]>",,B2,석조물,Y,1.5
시도유형문화유산,경주남산 국사곡 제4사지 삼층석탑,경북,경주시,경주시,21,37,0004470000000,N,2113704470000,129.234309944177,35.7945750805116,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 경주시 남산동 산 37-1]]>,,B2,석조물,Y,1.5
시도유형문화유산,경주남산 비파곡 제2사지 삼층석탑,경북,경주시,경주시,21,37,0004480000000,N,2113704480000,129.213827142392,35.7842208480674,유적건조물,종교신앙,불교,탑,<![CDATA[]]>,,B2,석조물,Y,1.5
시도유형문화유산,경주남산 지암곡 제3사지 삼층석탑,경북,경주시,경주시,21,37,0004490000000,N,2113704490000,129.229828185623,35.7892189878972,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 경주시 남산동 산 35]]>,,B2,석조물,Y,1.5
시도유형문화유산,포항 흥해향교 대성전,경북,포항시,경북향교재단,21,37,0004510000000,N,2113704510000,129.343072731668,36.1096345974298,유적건조물,교육문화,교육기관,향교,"<![CDATA[경상북도 포항시 북구 동해대로1530번길 1-3 (흥해읍, 흥해향교)]]>",,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,포항 오어사 대웅전,경북,포항시,오어사,21,37,0004520000000,N,2113704520000,129.368947272324,35.9263590247363,유적건조물,종교신앙,불교,불전,<![CDATA[경상북도 포항시 남구 오어로 1 (오천읍)]]>,조선시대,B1,사찰·불전·교회 등 경내 건축,Y,1.5
시도유형문화유산,포항 보경사 대웅전,경북,포항시,보경사,21,37,0004610000000,N,2113704610000,129.317830537739,36.2524683628791,유적건조물,종교신앙,불교,불전,"<![CDATA[경상북도 포항시 북구 보경로 523 (송라면, 보경사)]]>",,B1,사찰·불전·교회 등 경내 건축,Y,1.5
시도유형문화유산,포항 우각리 여주이씨 고택,경북,포항시,이＊＊＊,21,37,0004620000000,N,2113704620000,129.258123123912,36.115333851674,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 포항시 북구 비학로696번길 15 (신광면)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도유형문화유산,포항 보경사 서운암 부도군,경북,포항시,보경사,21,37,0004780000000,N,2113704780000,129.315425967794,36.2531522691087,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 포항시 북구 보경로 521 (송라면)]]>,,B2,석조물,Y,1.5
시도유형문화유산,울진 광흥사  소장 명양경,경북,울진군,대한불교조계종 광흥사,21,37,0004800000000,N,2113704800000,0,0,기록유산,전적류,목판본,사찰본,<![CDATA[경상북도 울진군 온정면 덕산리 1135]]>,,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,경주 숭덕전 제기,경북,경주시,신＊＊＊,21,37,0004860000000,N,2113704860000,0,0,유물,기타종교공예,유교공예,의례용구,<![CDATA[경상북도  경주시]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,포항 오어사 목조석가여래삼불좌상,경북,포항시,,21,37,0004980000000,N,2113704980000,0,0,유물,불교조각,목조,불상,<![CDATA[경상북도 포항시 남구 오어로 1 (오천읍)]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,여주이씨 수졸당파 문중 전적 및 고문서,경북,경주시,이동진,21,37,0004990000000,N,2113704990000,0,0,기록유산,전적류,전적류,전적류,<![CDATA[경상북도 경주시 단구안계길 164-8 (강동면)]]>,,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,포항 보경사 적광전 소조비로자나삼존불좌상,경북,포항시,,21,37,0005140000000,N,2113705140000,0,0,유물,불교조각,소조,불상,"<![CDATA[경상북도 포항시 북구 보경로 523 (송라면, 보경사)]]>",,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,경주 송선리 마애불,경북,경주시,경주시,21,37,0005150000000,N,2113705150000,0,0,유적건조물,종교신앙,불교,기타,<![CDATA[경상북도 경주시 건천읍 송선리 산 44]]>,,B1,사찰·불전·교회 등 경내 건축,N,1.5
시도유형문화유산,경주 알천제방수개기,경북,경주시,경주시,21,37,0005160000000,N,2113705160000,0,0,유적건조물,산업생산,농업,관개시설,<![CDATA[경상북도 경주시 동천동 988]]>,,B3,고분·유적지·가마·봉수,N,1.5
시도유형문화유산,울진광흥사 대웅전 판벽화 및 기타부재,경북,울진군,대한불교조계종 광흥사,21,37,0005200000000,N,2113705200000,0,0,등록문화유산,기타,동산,,"<![CDATA[경상북도 울진군 원덕산길 392 (온정면, 광흥사)]]>",,B1,근대 건축물 다수,N,1.5
시도유형문화유산,최벽 관련 고문헌,경북,경주시,최＊＊＊,21,37,0005500000000,N,2113705500000,0,0,기록유산,전적류,,,"<![CDATA[경기도 수원시 팔달구 창룡대로 21 (매향동, 수원화성박물관) 기탁보관]]>",조선시대 중기,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,포항 죽림사 육경합부,경북,포항시,죽＊＊＊,21,37,0005530000000,N,2113705530000,0,0,기록유산,전적류,목판본,사찰본,<![CDATA[경상북도  포항시]]>,1464년(세조 10) 조성,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,경주 남산 포석곡 제6사지 오층석탑,경북,경주시,경＊＊＊,21,37,0005550000000,N,2113705550000,0,0,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도  경주시]]>,통일신라 후기에서 고려시대로 넘어가는 즈음에 제작된 과도기적 양식,B2,석조물,N,1.5
시도유형문화유산,경주 길상사 소장 칠성도,경북,경주시,길＊＊＊,21,37,0005610000000,N,2113705610000,0,0,유물,불교회화,탱화,기타,<![CDATA[경상북도  경주시]]>,조선후기(19세기),EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,영덕 장육사 대웅전 벽화,경북,영덕군,장육사,21,37,0005630000000,N,2113705630000,0,0,유물,불교회화,벽화,판벽화,<![CDATA[경상북도 영덕군 장육사1길 172 (창수면)]]>,조선시대,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,포항 광덕사 소장 선종영가집,경북,포항시,광＊＊＊,21,37,0005640000000,N,2113705640000,0,0,기록유산,전적류,목판본,사간본,<![CDATA[경상북도  포항시]]>,조선 중기,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,경주 최진립 신도비,경북,경주시,월＊＊＊,21,37,0005660000000,N,2113705660000,0,0,유적건조물,,,,<![CDATA[경상북도  경주시]]>,조선시대,REVIEW,미매핑 중분류: (공란),N,1.5
시도유형문화유산,경주 최진립 정려비,경북,경주시,월＊＊＊,21,37,0005670000000,N,2113705670000,0,0,유적건조물,,,,<![CDATA[경상북도  경주시]]>,조선시대,REVIEW,미매핑 중분류: (공란),N,1.5
시도유형문화유산,포항 원법사 소장 대혜보각선사서,경북,포항시,원＊＊＊,21,37,0005760000000,N,2113705760000,0,0,기록유산,전적류,목판본,사찰본,<![CDATA[경상북도  포항시]]>,조선시대,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,포항 원법사 소장 사리불아비담론 권제30,경북,포항시,대＊＊＊,21,37,0005780000000,N,2113705780000,0,0,기록유산,전적류,목판본,사찰본,<![CDATA[경상북도  포항시]]>,조선시대,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,포항 법광사지 삼층석탑,경북,포항시,포항시,21,37,0005820000000,N,2113705820000,0,0,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 포항시 북구 신광면 상읍리 874-3]]>,통일신라,B2,석조물,N,1.5
시도유형문화유산,경주 방어리 상동계 문서,경북,경주시,상＊＊＊,21,37,0005830000000,N,2113705830000,0,0,기록유산,문서류,문서류,문서류,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,울진 수진사 신중도,경북,울진군,수＊＊＊,21,37,0005900000000,N,2113705900000,0,0,유물,불교회화,탱화,기타,<![CDATA[경상북도  울진군]]>,1803년(순조 3년),EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,경주 백운암 목조보살좌상 및 복장유물,경북,경주시,이＊＊＊,21,37,0005920000000,N,2113705920000,0,0,유물,,,,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,경주 백운암 소장 묘법연화경,경북,경주시,이＊＊＊,21,37,0005930000000,N,2113705930000,0,0,기록유산,전적류,,,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,경주 이요당,경북,경주시,임＊＊＊,21,37,0005980000000,N,2113705980000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도  경주시]]>,조선,B1,가옥·누정·서원·향교,N,1.5
시도유형문화유산,지장시왕도,경북,경주시,박＊＊＊,21,37,0005990000000,N,2113705990000,0,0,유물,불교회화,,,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.5
시도유형문화유산,대방광원각수다라요의경,경북,경주시,대＊＊＊,21,37,0006000000000,N,2113706000000,0,0,기록유산,전적류,,,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,대불정여래밀인수증요의제 보살만행수능엄경,경북,경주시,대＊＊＊,21,37,0006010000000,N,2113706010000,0,0,기록유산,전적류,,,<![CDATA[경상북도  경주시]]>,조선,EXCLUDE,서책·문서 — 실내 소장품,N,1.5
시도유형문화유산,경주 남산 탑곡 제2사지 삼층석탑,경북,경주시,경＊＊＊,21,37,0006030000000,N,2113706030000,0,0,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도  경주시]]>,통일신라시대,B2,석조물,N,1.5
시도유형문화유산,경주 불국사 극락전 앞 석등과 봉로대,경북,경주시,대＊＊＊,21,37,0006070000000,N,2113706070000,0,0,유적건조물,종교신앙,불교,석등,"<![CDATA[경상북도 경주시 불국로 385 (진현동, 불국사)]]>",통일신라시대,B1,사찰·불전·교회 등 경내 건축,N,1.5
