id,lat,lon
3756931482,35.834453,129.2206858
3756931484,35.8344711,129.2206756
3756931486,35.8344877,129.2206841
3756931488,35.8344974,129.2207029
3756931512,35.8345889,129.2203234
3756931505,35.8345528,129.2204071
3756931497,35.8345321,129.2204875
3756931502,35.8345418,129.2205696
3756931508,35.8345667,129.2206465
3756931526,35.8346388,129.2207132
3756931541,35.8346928,129.22072
3756931546,35.8347358,129.220732
3756931554,35.8347774,129.220732
3756931571,35.8348342,129.2206944
3756931587,35.834907,129.2206185
3756931652,35.8351821,129.2199472
3756931649,35.8351669,129.2199985
3756931646,35.835153,129.2200242
3756931638,35.8351087,129.2200498
3756931634,35.8350934,129.2200908
3756931632,35.8350851,129.2201438
3756931631,35.8350754,129.2202396
3756931627,35.8350574,129.2203285
3756931629,35.8350657,129.2204037
3756931630,35.835074,129.220455
3756931636,35.8350976,129.220496
3756931642,35.8351322,129.2205149
3756931651,35.8351807,129.2205285
3756931521,35.834627,129.2232549
3756931528,35.8346464,129.2231045
3756931536,35.8346741,129.2229609
3756931552,35.8347601,129.2227181
3756931565,35.8348016,129.2226463
3756931574,35.8348543,129.2225847
3756931579,35.8348876,129.2225505
3756931593,35.8349236,129.2224856
3756931600,35.8349541,129.2220479
3756931592,35.8349236,129.2216102
3756931588,35.834907,129.2215008
3756931585,35.8349013,129.2213628
3756931580,35.8348904,129.2207109
3756931613,35.8349964,129.2197215
3756931610,35.8349867,129.2197848
3756931614,35.8349992,129.2198771
3756931612,35.8349936,129.2199318
3756931607,35.8349673,129.2199592
3756931601,35.8349562,129.2199865
3756931604,35.8349659,129.2200259
3756931603,35.8349604,129.2200823
3756931605,35.8349659,129.2201216
3756931611,35.8349895,129.2202054
3756931616,35.8350075,129.2203285
3756931617,35.8350116,129.2203918
3756931615,35.8350006,129.2204396
3756931609,35.8349825,129.2204738
3756931602,35.8349576,129.2204943
3756931590,35.8349118,129.2205114
3756931577,35.8348671,129.2205183
10821084546,35.830079,129.2258611
529470234,35.8300456,129.2256662
10821084555,35.831467,129.2175377
3756928887,35.8315228,129.217529
3756928905,35.8322331,129.2178742
3756931492,35.8345132,129.2202567
3756931522,35.8346289,129.2203727
3756931539,35.8346916,129.2204622
3756931561,35.8347924,129.2204765
3756931608,35.8349797,129.2206435
3756931635,35.8350954,129.2206604
3756931648,35.835164,129.2206435
3756931660,35.8352228,129.2206242
3756931668,35.8352796,129.2206339
3756931671,35.8353992,129.2206339
3756931672,35.8354561,129.2206846
3756931674,35.8355266,129.2207741
3756931675,35.8356168,129.2210376
3756931679,35.8356737,129.2213133
3756928922,35.8325325,129.2191975
3756928918,35.8324022,129.2190676
3756928904,35.8322248,129.2189103
3756928897,35.8321582,129.2187838
3756928895,35.8321305,129.2186538
3756928894,35.8321305,129.2185718
3756928899,35.8321749,129.2184794
3756928910,35.8322581,129.2183939
3756928912,35.8322747,129.2183119
3756928911,35.8322691,129.2182093
3756928903,35.8322248,129.2181272
3756928901,35.8322054,129.2180623
3756928902,35.8322081,129.2179733
3756928906,35.8322331,129.2179289
3756928900,35.8321915,129.2177955
3756928896,35.8321444,129.2177237
3756928893,35.8320806,129.217669
3756928891,35.8317979,129.2174844
3756931455,35.8333046,129.2267613
3756931458,35.8333821,129.2267653
529816499,35.8334778,129.2267534
10968489019,35.8335154,129.2267176
904021017,35.8337423,129.226696
3759585349,35.8338424,129.2266681
3759585354,35.8340391,129.2265886
13096041054,35.8344296,129.2265302
13096041055,35.8344312,129.2264939
904021101,35.834696,129.2264668
3759586163,35.8347015,129.2260198
904021059,35.8347027,129.2258848
6699605826,35.8351971,129.2258777
3759586175,35.8352016,129.225968
3759586188,35.8356122,129.2259683
904020980,35.8356551,129.2260473
3759586192,35.8356574,129.2264702
3759586191,35.8356137,129.2265663
904021071,35.8356419,129.2266831
904021094,35.8355136,129.226748
904021026,35.8354848,129.2268155
3759586183,35.8354537,129.2272869
10968489018,35.8354852,129.2274571
904021104,35.8354377,129.2275893
3759586184,35.8354961,129.2277461
904021042,35.8354889,129.2278466
3759586182,35.8354589,129.2279217
3759586177,35.8353866,129.2279839
904021064,35.8352819,129.2279935
3759586171,35.835161,129.227865
904020988,35.8350298,129.2277171
3759586165,35.8349617,129.2276921
904021081,35.8348272,129.2277168
904021011,35.8346695,129.2277745
3759586160,35.8345214,129.2277434
904021099,35.8343172,129.2277784
904021030,35.8341516,129.2278053
3759585352,35.8340614,129.2278299
904021112,35.8339093,129.227934
10968489010,35.833831,129.2279691
3759585347,35.833792,129.2279866
904021047,35.8337455,129.2279533
10968489026,35.8337556,129.2276822
904021069,35.8337473,129.2272822
904020991,35.8337796,129.2272648
3756931516,35.8346083,129.2195984
3756931519,35.8346249,129.2196514
3756931570,35.8348273,129.2202857
3756931566,35.8348023,129.2203336
3756931549,35.8347552,129.2203729
3756928892,35.8320612,129.2186162
529470250,35.8300728,129.2227984
529470252,35.8298987,129.2224715
529470254,35.8295844,129.2222194
529470256,35.8293269,129.2220185
529470229,35.8291414,129.2218364
529470230,35.8289938,129.2216496
529470232,35.8288082,129.2213974
529470150,35.8286568,129.2210939
529470152,35.828581,129.2208324
8954116263,35.8285256,129.2206535
529470155,35.8284826,129.2205148
529470157,35.8284069,129.2201459
529470159,35.8282592,129.2195154
2911126379,35.8282479,129.2190718
6699604177,35.8282668,129.218871
529470161,35.8283122,129.21839
8954116264,35.8283505,129.218127
6699604150,35.8283607,129.2180635
529470163,35.8284334,129.217582
6699605788,35.8284783,129.2171797
3756931503,35.8345487,129.2196908
3756931496,35.8345279,129.2196993
3756931490,35.8345043,129.2196908
3756931487,35.8344905,129.2196685
3756931489,35.8344988,129.219636
3756931493,35.8345196,129.2196087
3756931504,35.8345515,129.2195984
3756931529,35.8346513,129.2196104
3756931538,35.8346915,129.2196172
3756931544,35.8347289,129.2196121
3756931551,35.834758,129.2195933
3756931560,35.8347913,129.2195642
3756931569,35.8348259,129.2195608
3756931578,35.8348744,129.2195677
3756931599,35.8349451,129.2196207
3756931606,35.8349673,129.2196771
3756931624,35.8350518,129.2197557
3756931637,35.8351031,129.2197933
3756931644,35.8351475,129.2198429
3756931650,35.8351683,129.2199011
3756931658,35.8352182,129.2199883
3756931663,35.8352431,129.2200207
3756931667,35.8352514,129.2200584
3756931666,35.8352473,129.2201096
3756931659,35.8352209,129.2201695
3756931662,35.8352376,129.2202293
3756931664,35.8352431,129.2202892
3756931661,35.8352293,129.2203439
3756931656,35.8352015,129.2204328
3756931654,35.8351863,129.2204909
3756931655,35.8352001,129.2205696
904021121,35.8329623,129.2270015
5224591928,35.8326293,129.2279943
5224591929,35.8324294,129.2283167
904020983,35.8323345,129.2285459
3756931594,35.8349285,129.2201165
3756931591,35.8349229,129.2201763
3756931586,35.8349049,129.2202345
3756931576,35.8348661,129.2202892
3756931676,35.8356265,129.2216191
3756931426,35.8326129,129.218305
3756928920,35.8324771,129.2183632
3756928915,35.8323523,129.2183905
3756928898,35.832161,129.217392
3756928890,35.8316371,129.217522
3756931555,35.8347802,129.2204208
3756931540,35.8346928,129.2203387
3756931498,35.8345327,129.2233165
3756931620,35.8350255,129.2198737
3756931625,35.8350532,129.2198617
3756931628,35.8350615,129.2198395
3756931626,35.8350546,129.219819
3756931621,35.8350352,129.2198122
3756931618,35.8350241,129.2198258
3756931623,35.8350463,129.2199712
3756931597,35.8349423,129.2199113
3756931581,35.8348938,129.2199096
3756931572,35.8348481,129.2199164
3756931568,35.8348231,129.2200635
3756931575,35.8348619,129.2200703
3756931583,35.8348994,129.2200908
3756931622,35.835038,129.2201267
3756931633,35.8350906,129.2203764
3756931639,35.8351101,129.2203627
3756931641,35.8351322,129.2203627
3756931645,35.8351503,129.2203815
3756931647,35.83516,129.2204088
3756931643,35.8351461,129.2204362
3756931640,35.8351225,129.2204413
3756931553,35.8347621,129.2202225
3756931562,35.8347926,129.2202601
3756931584,35.8349008,129.2203063
3756931595,35.8349396,129.2203234
3756931517,35.8346083,129.2205627
3756931527,35.8346443,129.220549
3756931532,35.8346554,129.22052
3756931530,35.8346526,129.2204909
3756931525,35.834636,129.220467
3756931518,35.8346097,129.2204704
3756931514,35.8346,129.2204858
3756931515,35.8346041,129.2205131
3756931469,35.8340154,129.2203417
3756931464,35.8339135,129.220569
904021106,35.8338533,129.2207724
3756931463,35.8339114,129.2210361
3756931468,35.8339779,129.2212994
3756931470,35.8340334,129.2214567
3756931471,35.8340722,129.2216516
3756931681,35.8357843,129.2220173
3756940976,35.8358195,129.2221033
3756940986,35.8358538,129.2223989
13462741408,35.8358481,129.2224271
3756940981,35.8358351,129.222491
3756940973,35.8358117,129.2225352
3756940982,35.8358351,129.2226676
3756940984,35.8358398,129.2228672
3756940979,35.8358289,129.2230937
3756940971,35.8357946,129.223276
3756940970,35.8357791,129.2233163
3756940956,35.8356717,129.2233048
3756940953,35.8356639,129.2234392
3756940950,35.8356546,129.2236407
3756940954,35.835667,129.2238748
3756940963,35.8357028,129.2239363
3756940968,35.8357324,129.2239516
3756940974,35.8358133,129.2239497
3756940978,35.8358273,129.223965
3756940996,35.8359067,129.2239708
3756941136,35.8360591,129.2237251
3756941138,35.8360654,129.223491
3756941139,35.83607,129.2233816
3756941141,35.8360856,129.2233067
3756941143,35.8360903,129.2232088
3756941150,35.8361245,129.2231263
3756941152,35.8361307,129.2230611
3756941149,35.8361198,129.2229536
3756941147,35.8361105,129.2228595
3756941148,35.836112,129.2226926
3756941151,35.8361276,129.2225467
3756940945,35.8356079,129.223443
3756940943,35.8355457,129.2234276
3756940939,35.8354119,129.2234238
3756940937,35.8353699,129.2233912
3756940935,35.8353169,129.2232914
3756940934,35.8353123,129.2232376
3756940933,35.8353107,129.2232012
3756940932,35.8352905,129.2231455
3756940929,35.8351955,129.2230621
3756941011,35.8359798,129.2231858
3756941013,35.8359876,129.2225371
3756940938,35.8353916,129.2239017
3756941163,35.8362396,129.2257135
3756941023,35.8360187,129.2257174
3756941005,35.8359533,129.2245428
3756940958,35.8356748,129.2245466
3756941010,35.8359751,129.2243451
3756941167,35.8362638,129.2243431
3756941146,35.8361089,129.2266617
3756941156,35.8361821,129.2262356
3756941158,35.8362038,129.2260225
3756941160,35.8362124,129.225969
3756941162,35.8362287,129.2258671
3756941164,35.8362552,129.2252529
3756941166,35.8362599,129.224395
3756941168,35.8363097,129.2237405
3756941171,35.8363843,129.2230131
3756941173,35.8364139,129.2227309
3756941174,35.8364155,129.2226695
3756941172,35.8364046,129.2226235
3756941170,35.8363828,129.2225832
3756941169,35.8363408,129.2225659
3756940966,35.8357168,129.2225217
3756940952,35.8356592,129.2225239
3756940942,35.8354929,129.2225299
3756940951,35.8356577,129.2228787
3756940948,35.8356406,129.2230361
3756940946,35.8356297,129.2231532
3756940947,35.8356344,129.22323
3756940949,35.8356484,129.2232703
3756940969,35.8357371,129.2233509
3756940972,35.8358102,129.223395
3756940977,35.8358242,129.2234123
3756940983,35.8358351,129.223443
3756940987,35.83586,129.2237347
3756940991,35.8358678,129.2238556
3756940999,35.8359253,129.2240073
3756940998,35.8359207,129.224132
3756941000,35.8359269,129.2242817
3756941002,35.835944,129.2243508
3756941007,35.8359596,129.2247117
3756941009,35.8359658,129.2247827
3756941012,35.8359798,129.2248172
3756941154,35.8361416,129.2252491
3756941125,35.8360218,129.2252337
3756940962,35.8356919,129.2229766
3756940957,35.8356748,129.2230898
3756940955,35.8356686,129.2231743
3756940959,35.8356764,129.2232261
3756940965,35.8357075,129.2232645
3756940988,35.8358615,129.2233835
3756940994,35.835902,129.223729
3756940995,35.835902,129.2238633
3756941001,35.8359316,129.2239363
3756941003,35.8359533,129.22399
3756941008,35.8359611,129.224132
3756941004,35.8359533,129.2242165
3756941006,35.835958,129.2242798
3756941014,35.8359876,129.2246023
3756941015,35.8359876,129.2247462
3756941016,35.8359954,129.2247827
3756941020,35.8360094,129.2248153
3756941021,35.8360109,129.2248652
3756941017,35.8360078,129.2249189
3756941024,35.8360202,129.2249957
3756941129,35.8360327,129.2250514
3756941132,35.8360374,129.2250917
3756941127,35.8360296,129.2251608
3756941128,35.8360311,129.225297
3756941131,35.8360342,129.2253661
3756941130,35.8360327,129.2254314
3756941022,35.8360187,129.2255197
3756941018,35.8360078,129.2255984
3756941019,35.8360078,129.225654
3756941133,35.8360389,129.2258056
3756941135,35.8360576,129.225846
3756941145,35.8361074,129.2259035
3756940980,35.8358304,129.2238691
3756940975,35.835818,129.2239055
3756941161,35.836221,129.2237351
3756940985,35.835846,129.2242875
3756940960,35.835681,129.2242741
3756941140,35.83607,129.2245888
3756941153,35.8361369,129.2245389
3756941157,35.8362023,129.2244391
3756939922,35.834745,129.2238683
3756939924,35.8349111,129.2239883
3756940925,35.8350573,129.2240344
3756940931,35.8352752,129.2240689
3756940941,35.8354806,129.2240881
3756940964,35.8357044,129.2240706
3756940961,35.8356842,129.2246925
3756940967,35.8357215,129.2249477
3756941134,35.8360467,129.2231916
3756940997,35.8359082,129.2231877
3756940993,35.835888,129.2232031
3756940992,35.8358771,129.22323
3756940990,35.8358662,129.223301
3756940944,35.835597,129.2238902
3756940928,35.835166,129.2239017
3756940927,35.8351193,129.2238902
3756940926,35.8350587,129.2238556
3756939923,35.8348582,129.2236657
3756941126,35.8360234,129.2241032
3756941137,35.8360591,129.2240629
3756941142,35.8360856,129.2239938
3756941144,35.8361074,129.2239478
3756941155,35.836165,129.223871
3756941159,35.8362085,129.2237961
3759567207,35.8304078,129.2143458
3759567211,35.830482,129.214743
3759567213,35.8305305,129.2150369
3759567215,35.8305894,129.2152554
3759567216,35.830642,129.2153338
3759567218,35.8307077,129.2153716
3759567221,35.8308567,129.2153392
3759567222,35.8310428,129.2153338
3759567223,35.8311677,129.2153176
3759567224,35.8312597,129.2152825
3759567225,35.8313517,129.2152149
3759567226,35.8314284,129.2151906
3759567227,35.8315313,129.2151825
3756798870,35.8332726,129.2193783
3756798871,35.8333214,129.2194275
3756798874,35.8333569,129.2194959
3756798875,35.8333879,129.2196245
3756798881,35.8334966,129.219991
3756798883,35.8335454,129.220188
3756798886,35.8336164,129.2205272
3756798888,35.833714,129.2206859
3756798891,35.8338603,129.2209977
3756798895,35.8339224,129.2212768
3756798896,35.833989,129.2215011
3756798897,35.8340178,129.2217254
3756798898,35.8340178,129.2218157
3759566239,35.823282,129.2069251
3759566242,35.8235117,129.2071063
8721378711,35.8235233,129.2073075
3759566243,35.8235675,129.208073
3759566246,35.823837,129.2092956
3759566235,35.8229664,129.2094523
3759566232,35.8228828,129.209395
3759566230,35.8226938,129.2092956
3759566224,35.8220897,129.2090511
3759566219,35.8218852,129.2090454
3759566217,35.8218077,129.2090282
3759566218,35.8218246,129.2084962
529458553,35.8254092,129.2059902
3759567234,35.832679,129.2197022
3759567254,35.8340333,129.2217926
3759566216,35.8217835,129.20958
3759567261,35.8362129,129.2202609
3759567260,35.8361897,129.2205612
3759567259,35.8360619,129.2205691
10866146237,35.8255286,129.2059899
9313410591,35.8261228,129.2059624
4824240265,35.8264993,129.2059909
4824240257,35.8273402,129.2061414
4824240269,35.8278658,129.2062416
4055395297,35.8329926,129.2072017
3759566229,35.8225854,129.2098
3759566228,35.822559,129.2098325
3759566226,35.8224475,129.2098554
3759566231,35.8228711,129.2068503
3759566233,35.8229099,129.2076764
3759566234,35.8229187,129.2092651
3759567196,35.8301031,129.2160876
3759567199,35.8302083,129.2160228
3759567195,35.8300481,129.2155522
3759567200,35.8302214,129.2155148
3759567202,35.8302608,129.2154797
3759567203,35.8302652,129.2154121
3759567198,35.8301842,129.2149177
3759566189,35.8207679,129.2075778
13147505123,35.8205762,129.2078448
3759566186,35.8205405,129.2079778
13147505125,35.8205319,129.2081334
3759566187,35.8205483,129.2083198
3759566188,35.8206226,129.2085261
13147505124,35.8207196,129.2086906
3759566191,35.8208402,129.2089029
3759567219,35.830736,129.2162341
3759567217,35.830683,129.2162606
2818013359,35.8303541,129.2164252
3759567204,35.8302696,129.2164496
3756928879,35.8300988,129.2165069
3759566192,35.8208395,129.2065373
3759566195,35.8209378,129.2063697
3759566204,35.8210561,129.2062292
3759566214,35.821446,129.206213
3759566238,35.8232687,129.206159
3759566253,35.8245694,129.2061648
3759567210,35.8304791,129.2150493
3759567208,35.8304574,129.2151143
3759567209,35.8304574,129.2152251
3759567214,35.8305875,129.2158785
3759567197,35.8301579,129.2158715
3759567194,35.82989,129.2150724
3759567192,35.8298392,129.2150191
3759567173,35.8266072,129.2100928
3759567175,35.8270804,129.2107844
3759567179,35.8279654,129.2121029
3759567182,35.82857,129.213189
3759567184,35.8292482,129.2146271
3756798894,35.8339202,129.2219661
3756798892,35.8338659,129.2220316
3759567201,35.8301723,129.2148337
3759566207,35.8210959,129.210466
3759566201,35.8210207,129.2098061
10866175896,35.8208105,129.2085525
3759566190,35.820807,129.2071983
3756798858,35.8329988,129.2203752
3756798865,35.833146,129.2206439
3759567181,35.8284808,129.2144945
3759567180,35.8281772,129.2138908
3759567177,35.8277219,129.2130464
3759567176,35.8272293,129.2123663
3759567174,35.8267274,129.2116632
3759567172,35.8264424,129.2112697
3759567167,35.8254727,129.2098559
3759567163,35.8250111,129.2087249
3759567159,35.8247179,129.2080128
8721394118,35.8246835,129.2078755
3759566254,35.8245865,129.2074887
3759566255,35.8245909,129.206408
3759567157,35.8246303,129.2062837
3759567169,35.8254946,129.210197
3759567165,35.8251693,129.210369
3759567162,35.8248715,129.2105285
3759567160,35.8247231,129.2106059
3759566249,35.8244098,129.2106563
3759566244,35.8236847,129.2106428
3759566221,35.8219124,129.2105293
3759567262,35.8362578,129.2202533
3759567263,35.8362981,129.2202399
3759567264,35.8363244,129.2202208
3759567265,35.8363678,129.220217
3759567266,35.8363817,129.2202475
3759567267,35.8364034,129.2202743
3759567268,35.8365511,129.2203193
3759586200,35.8363712,129.2189528
3759586201,35.8364135,129.2193979
3759586203,35.837002,129.2195813
4634075704,35.8363944,129.2192414
4634075703,35.8363496,129.2187692
3759586199,35.8363422,129.2186376
3759585348,35.8338074,129.2261265
3759586157,35.8343948,129.2260671
3759586158,35.8344352,129.22604
3793075176,35.8401252,129.2335916
3793075177,35.8389256,129.233546
3793075178,35.8378295,129.2334363
3793075179,35.8376148,129.2334363
6225821722,35.8373827,129.2334309
6225821723,35.8373174,129.2334041
6225821724,35.837287,129.2333505
6225821725,35.8372522,129.2312816
3793075180,35.8394847,129.238088
3793075181,35.8396382,129.2381927
3793075182,35.8397695,129.2384004
3793075183,35.839818,129.2386221
3793075184,35.8397067,129.2389424
3793075185,35.8397324,129.2393612
3793075186,35.8396982,129.2395301
3793075187,35.8396696,129.2395934
3793075188,35.8395612,129.2397413
3793075189,35.8394042,129.239882
312198041,35.833316,129.236743
3793075191,35.8333357,129.2377598
3793075192,35.8334327,129.2388227
3793075193,35.8335468,129.2395653
3793075194,35.8335753,129.2404029
11518968626,35.8334729,129.2409814
3793075195,35.8333611,129.2415452
3793075202,35.8318463,129.2419022
3793075203,35.8317676,129.2415564
10855840672,35.8429257,129.2145976
10855840679,35.8421877,129.2145803
790705597,35.84193,129.2145743
3793932636,35.8369765,129.2115501
3793932637,35.8369669,129.2113906
13583188083,35.8369285,129.2111754
3793932638,35.8369232,129.2111457
3793932639,35.8368187,129.2107386
4740205172,36.039947,129.3723424
12310457820,36.0400927,129.3723685
4677735372,36.0404952,129.3724411
4677735374,36.0409398,129.3725217
3956007621,36.0410063,129.37254
3956007622,36.0410667,129.3725616
12313953895,36.0411155,129.3725883
12313953898,36.0411671,129.3726229
3956007623,36.0412202,129.3726698
12313953899,36.0412785,129.3727305
12313953900,36.0413362,129.3728046
4677735376,36.0413955,129.3728955
3956007624,36.0414484,129.3729951
12313959001,36.0414978,129.3731091
12313959002,36.0415395,129.3732385
12315455157,36.0415492,129.3732736
12313959003,36.0415755,129.3733686
12313959004,36.0416064,129.3734806
12313959025,36.0416368,129.3735667
12315455154,36.0416628,129.3736179
3956007625,36.0416926,129.3736598
3956007626,36.0417229,129.3736888
12315455151,36.0417734,129.3737316
12315455152,36.0418318,129.373774
12315455153,36.0418968,129.3738034
3956007627,36.0419675,129.3738188
12315455156,36.0420275,129.3738242
12315455155,36.0421932,129.3738295
3956007628,36.0439281,129.3739347
4677674495,36.0440363,129.3739438
12315455220,36.0441176,129.3739576
12315455223,36.0442149,129.3739785
12315455224,36.0443088,129.3740053
12315455230,36.0444067,129.3740397
9208701575,36.0444726,129.3740671
3956007629,36.0445717,129.3741058
12315455239,36.0446598,129.3741474
12315455240,36.0447492,129.3741963
12315455241,36.0448279,129.3742464
3956007630,36.0449155,129.3743066
9208701581,36.0451044,129.3744469
3956007631,36.0452662,129.3745739
3956007632,36.0453994,129.3746827
12318706820,36.0454965,129.3747673
12318706821,36.0455689,129.3748338
12318706822,36.0456225,129.3748912
12318706823,36.045671,129.3749494
12318706824,36.0457169,129.3750241
12318706825,36.045755,129.375107
12318706826,36.0457979,129.3752128
3956007633,36.0459515,129.3756942
13142408644,36.0460863,129.376107
4647047815,36.0461167,129.3761927
6200369594,36.0297092,129.376327
4677735230,36.0302431,129.3762162
4663562465,36.0306203,129.3761394
4663562466,36.0315802,129.3759162
4663562455,36.0325717,129.3757006
3956007604,36.0334275,129.3755128
12438050046,36.0340561,129.3753735
4677735306,36.0346542,129.3752409
4658585801,36.0347349,129.3752188
4658585803,36.0357986,129.3749874
4677735321,36.0368056,129.3747628
4658585812,36.0377488,129.3745548
12327802101,36.0385254,129.3743877
4658585814,36.0388771,129.3743121
12327752199,36.0391611,129.3742444
4740205168,36.0397532,129.3741033
13989496918,36.0285179,129.3685365
4658585789,36.0287067,129.3698294
4658585786,36.0288294,129.3705078
4658585785,36.0289347,129.371188
3969570778,36.0223743,129.3670212
4677788861,36.0233998,129.3678492
436561593,36.0238408,129.3682273
3969570779,36.0239893,129.368193
4677788830,36.0248559,129.3665982
4677788836,36.0254802,129.3654011
4677788847,36.0260898,129.3642323
4677788844,36.0266545,129.3631497
13989496889,36.0272038,129.3621731
436725659,36.0685601,129.3496031
436725657,36.0680259,129.3500215
436725655,36.0672887,129.3505904
8795770889,36.0668302,129.3508671
9382980476,36.0666316,129.3509609
436725652,36.066134,129.3511959
9201335379,36.065156,129.3515489
9306379018,36.0649381,129.3516207
7384405184,36.0648199,129.3516597
436725651,36.0645828,129.3517721
9201335388,36.064504,129.3518047
436725650,36.0639677,129.3520266
9198974075,36.0630996,129.352452
9382980361,36.062695,129.3525759
9382980362,36.0625265,129.3526609
436725649,36.0621597,129.3527988
9306379022,36.061062,129.3532632
4641123713,36.0609474,129.3533117
436725648,36.0595775,129.3539293
9215179027,36.0577229,129.3548483
436725647,36.057688,129.3548656
436725646,36.0570654,129.3552795
9306379024,36.0566288,129.3555843
12949883779,36.0565675,129.3556333
4636672250,36.0564605,129.3557333
436725645,36.0560811,129.3559801
436725644,36.0550985,129.3569293
12949883786,36.0541224,129.3581089
436725643,36.054016,129.3582376
13094912430,35.8380607,129.2224849
10861820170,35.8387447,129.2225171
4704828724,35.8446953,129.2065687
3972492232,35.8446252,129.2067132
10857999943,35.8445662,129.2067791
3972492224,35.844396,129.206969
3972492225,35.8443495,129.2084103
3972492234,35.8446327,129.2083969
3972492235,35.8447164,129.2074944
10828161868,35.8447241,129.2074496
3972492237,35.8447443,129.2073823
3972492239,35.8448298,129.2072035
3972492241,35.8449056,129.2071277
3972492243,35.845026,129.2070259
3972492242,35.8450315,129.2069553
3972492240,35.8448955,129.2068309
3972492238,35.8448005,129.2067193
10828161870,35.844749,129.2066027
3972492227,35.8444054,129.2070383
3972492229,35.8445133,129.2071788
3972492231,35.8446025,129.2073044
3972492233,35.8446411,129.2073941
10828161866,35.8446677,129.2075436
2122131941,35.8441363,129.2100332
3972492222,35.8442498,129.2096895
3972492223,35.8442953,129.209499
13612860400,35.8443016,129.2093721
3972492226,35.8443907,129.2075711
12293396438,36.0675992,129.3898158
4756571389,36.0675815,129.3901395
12293396437,36.0675541,129.390538
12293396436,36.067557,129.3906119
3985387272,36.0675695,129.3906847
3985387271,36.0675965,129.3907707
3985387270,36.0678338,129.3913748
3985387269,36.067869,129.3914722
9201303503,36.067897,129.3915623
12293396426,36.0679073,129.3916535
12293396425,36.0679077,129.3917601
12293396424,36.0678786,129.3922876
12293396423,36.0678801,129.3923505
3985387267,36.067893,129.3924084
4635128303,36.0679064,129.3924587
3985387266,36.0679246,129.3925047
12293396429,36.0681437,129.393033
12293396418,36.068158,129.3930674
3985387265,36.0681896,129.3931496
4756571473,36.0682158,129.3932409
12293396355,36.068386,129.3940429
12293396399,36.0684033,129.3941308
12293396398,36.0684075,129.3941811
12293396354,36.0684095,129.3942308
12293396353,36.0682768,129.3947029
12293396352,36.0682586,129.3947756
12293396351,36.0682482,129.3948432
9201303447,36.0682535,129.3950265
3985387263,36.0682572,129.3951053
5154495836,36.0682652,129.395193
3985387262,36.0682799,129.3952821
3985387283,36.0683039,129.3954068
12293394900,36.0683311,129.3955221
12293394899,36.0684451,129.3960719
12293394898,36.0684562,129.3961469
12293394897,36.068461,129.3962219
12293394896,36.0684576,129.3962966
3985387261,36.0684336,129.3965213
12293394894,36.0684268,129.3966006
3985387260,36.0684244,129.3966773
12293394893,36.0684331,129.3967634
12293394892,36.0684505,129.3968575
12293394890,36.0684678,129.3969385
4740525280,36.0684939,129.3970094
3985387259,36.0685178,129.3970512
4740525279,36.0685461,129.3970826
12293394838,36.0685833,129.3971095
12279574852,36.06869,129.3997801
5313933086,36.0686272,129.3998305
3985386251,36.0685478,129.3998828
3985386175,36.0681466,129.4001231
13583188099,35.8372247,129.2106326
13583188100,35.8372807,129.2106124
13583188168,35.8381011,129.2103168
4006840309,35.8381552,129.2102973
6377749475,36.0222126,129.3506858
9271029018,36.02256,129.3509723
5533858105,36.0226242,129.3510253
4736691957,36.0231422,129.3502893
4057921123,36.0231135,129.350323
4057921124,36.0229854,129.3505007
4057921125,36.0228786,129.3506015
4057921126,36.0227621,129.3506519
4057921127,36.0226436,129.3506423
4057921128,36.0225019,129.3505823
4738419698,36.0239869,129.3518833
4057921137,36.0238362,129.3517497
4057921138,36.0235077,129.3514009
4057921139,36.023296,129.3512209
4057921148,36.0256597,129.3561745
4057921188,36.0250914,129.3557192
4057921147,36.0241628,129.3550207
4057921146,36.0232852,129.3543292
4057921150,36.0252335,129.3531477
4057921151,36.0253609,129.3532255
4057921152,36.0254961,129.3529681
4057921153,36.0253809,129.3528946
4057921154,36.0255677,129.3530442
4057921155,36.0254584,129.3533236
4057921156,36.02522,129.353048
9349894054,36.0251754,129.3531279
4057921182,36.0248319,129.3537443
4057921167,36.0244849,129.3543984
4057921210,36.0237943,129.3557026
4057921204,36.0234074,129.3564318
6282828790,36.0230336,129.3571569
13989496817,36.0227326,129.3578185
414898551,36.0226918,129.3579081
4235824793,36.0285751,129.357518
6282827177,36.0284134,129.3573817
4235822588,36.0281519,129.3571277
4235822585,36.0276987,129.3569029
4057921164,36.0272934,129.3566247
4057921165,36.0265312,129.3560057
4057921166,36.0259419,129.3555557
4057921183,36.0257362,129.3544424
4057921181,36.0239395,129.3531246
4057921189,36.0235747,129.3586321
13989497058,36.0236257,129.3585315
6282828791,36.0239706,129.3578522
4057921205,36.0243297,129.3571289
4057921209,36.02469,129.3564437
4057921187,36.0253877,129.3551297
9349894056,36.0260567,129.353851
4235822580,36.0260907,129.3537875
4057921191,36.0231526,129.3594027
4057921192,36.0222677,129.3586668
14026238386,36.021633,129.3549818
13989496768,36.0216368,129.3549849
4057921202,36.0216869,129.3550545
14026238387,36.0219345,129.3552703
14026238388,36.0219995,129.3553269
9222527305,36.0220727,129.3553907
14026238389,36.0221315,129.3554367
13958219625,36.0224466,129.3556569
4057921203,36.0225583,129.3557661
13958219622,36.0226517,129.3558393
14026238390,36.0226726,129.3558557
