feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
B1,안동 풍산류씨 금계재사,36.6340762418725,128.659703063346,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 진성이씨 종택,36.6396870006104,128.741450360627,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,봉화 선성김씨 빈동재사,36.8790529298293,128.652161263493,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,봉화 서설당 고택,36.9082924580726,128.754379061808,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,영양 한양조씨 사월종택,36.6661,129.14042,국가민속문화유산,2.0,영양군,True,point,국가유산청 API + 01b 분류
B1,안동 진성이씨 온혜파 종택,36.749839,128.828198,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,상주 우복 종택,36.475345,128.061771,국가민속문화유산,2.0,상주시,True,point,국가유산청 API + 01b 분류
B1,봉화 오고당 고택,36.865952,128.810602,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,상주 수암종택,0.0,0.0,국가민속문화유산,2.0,상주시,False,point,국가유산청 API + 01b 분류
B1,영덕 무안박씨 희암재사,0.0,0.0,국가민속문화유산,2.0,영덕군,False,point,국가유산청 API + 01b 분류
B1,영주 만죽재 고택 및 유물 일괄,0.0,0.0,국가민속문화유산,2.0,영주시,False,point,국가유산청 API + 01b 분류
B1,영주 해우당 고택 및 유물 일괄,0.0,0.0,국가민속문화유산,2.0,영주시,False,point,국가유산청 API + 01b 분류
B1,안동 전주류씨 삼산고택,0.0,0.0,국가민속문화유산,2.0,안동시,False,point,국가유산청 API + 01b 분류
B1,안동 학남고택,0.0,0.0,국가민속문화유산,2.0,안동시,False,point,국가유산청 API + 01b 분류
B1,고성이씨재사,36.5524847271654,128.740472340237,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 흥해배씨 임연재종택,36.5500809304872,128.791643962813,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,"광산김씨재사및사당<재사3동,사당>",36.6738258165452,128.802199818381,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,예안향교,36.7006219363409,128.81549181198,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,선성현객사,36.5757139564144,128.763497994475,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,농암사당,36.7649634617305,128.884819423618,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,긍구당,36.7640855429528,128.884757986392,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,애일당,36.7663245739301,128.883887726372,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,호계서원,36.5353096979071,128.878477602259,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,은곡서당,36.5462293207534,128.796286511412,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,추원재,36.5764116922152,128.716552606836,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,부나원루,36.7055235384451,128.866195817989,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,침락정,36.6732115373247,128.802625057005,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,용암정,36.7005271480994,128.813099845752,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,어은정및재사,36.5527070044328,128.738929165189,시도유형문화유산,1.5,안동시,True,point,국가유산청 API + 01b 분류
B1,청량사 유리보전,36.7894058697877,128.918548163253,시도유형문화유산,1.5,봉화군,True,point,국가유산청 API + 01b 분류
B1,만남재,35.6717603043441,128.271442775718,시도유형문화유산,1.5,고령군,True,point,국가유산청 API + 01b 분류
B1,회연서원,35.8553571710816,128.192278158197,시도유형문화유산,1.5,성주군,True,point,국가유산청 API + 01b 분류
B1,생육신이경은선생부조묘,36.0897627844508,129.035269254884,시도유형문화유산,1.5,영천시,True,point,국가유산청 API + 01b 분류
B1,생육신이경은선생제단,36.0897627844508,129.035269254884,시도유형문화유산,1.5,영천시,True,point,국가유산청 API + 01b 분류
B1,용계서원,36.0897627844508,129.035269254884,시도유형문화유산,1.5,영천시,True,point,국가유산청 API + 01b 분류
B1,강호정,36.0828332978932,129.01447311042,시도유형문화유산,1.5,영천시,True,point,국가유산청 API + 01b 분류
B1,오회공종택,36.079234596553,129.015000338933,시도유형문화유산,1.5,영천시,True,point,국가유산청 API + 01b 분류
